id|tipo_publicacao_en|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
223|Paper|MENICUCCI, Telma Maria G.; MACHADO, José Angelo. Judicialization of Health Policy in the Definition of Access to Public Goods: Individual Rights versus Collective Rights. Brazilian Political Science Review, v4, n1, 2010, p.33-68.|2010|http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S1981-38212010000100002|Source||Judicialization of Health Policy in the Definition of Access to Public Goods: Individual Rights versus Collective Rights.||
224|Paper|SCHLEGEL, Rogério. The Decreasing Political Rewards of Education in Brazil. Brazilian Political Science Review, v4, n2, 2010.pp. 78-102.|2010|http://www.bpsr.org.br/index.php/bpsr/article/view/102|Source||The Decreasing Political Rewards of Education in Brazil.||
225|Paper|TORRES, Haroldo da Gama; GOMES, Sandra; PAVEZ, Thais; FUSARO, Edgar. Perfis do Professorado da Rede Pública de São Paulo: A Interação entre Espaço, Regras Institucionais e Escolhas Individuais no Resultado de uma Política Pública. Revista Dados. Rio de Janeiro, v. 53, n. 1, p. 125-158, 2010.|2010|http://www.scielo.br/scielo.php?pid=S0011-52582010000100005&script=sci_arttext|Source||Perfis do Professorado da Rede Pública de São Paulo: A Interação entre Espaço, Regras Institucionais e Escolhas Individuais no Resultado de uma Política Pública.||
226|Paper|ANDRADE, Francisco Jatobá de.Perfil dos cotistas da Universidade de Pernambuco: uma primeira análise. Política & Trabalho. UFPB, v. 33, p. 75-95, Out./2010.|2010|http://xa.yimg.com/kq/groups/18195363/285703563/name/Perfil|Source||Perfil dos cotistas da Universidade de Pernambuco: uma primeira análise.||
227|Paper|LIMA, Márcia. Desigualdades Raciais e Políticas Públicas. Revista Novos Estudos Cebrap. São Paulo, n. 87, p. 77-95, 2010.|2010|http://www.scielo.br/scielo.php?pid=S0101-33002010000200005&script=sci_arttext|Source||Desigualdades Raciais e Políticas Públicas.||
228|Paper|FELTRAN, Gabriel de Santis. Crime e castigo na cidade: os repertórios da justiça e a questão do homicídio nas periferias de São Paulo. Caderno CRH. Salvador, v.23, n.58, Jan/Abr, 2010.|2010|http://www.cadernocrh.ufba.br/viewarticle.php?id=740|Source||Crime e castigo na cidade: os repertórios da justiça e a questão do homicídio nas periferias de São Paulo.||
229|Paper|FELTRAN, Gabriel de Santis. Margens da política, fronteiras da violência: uma ação coletiva nas periferias de São Paulo. Lua Nova - Revista de Cultura e Política. São Paulo, n. 79, p. 201-233, 2010.|2010|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452010000100009&lang=pt|Source||Margens da política, fronteiras da violência: uma ação coletiva nas periferias de São Paulo.||
230|Paper|FELTRAN, Gabriel de Santis. Política e violência nas margens da cidade: um experimento político numa favela de São Paulo. Revista Estudos Políticos (UFRJ). Rio de Janeiro, v.1, n.2, 2010.|2010|http://revistaestudospoliticos.com/politica-e-violencia-nas-margens-da-cidade-um-experimento-politico-numa-favela-de-sao-paulo-por-gabriel-feltran/|Source||Política e violência nas margens da cidade: um experimento político numa favela de São Paulo.||
231|Paper|FELTRAN, Gabriel de Santis. The management of violence on the periphery of São Paulo: a normative apparatus repertoire in the “PCC era. Vibrant Virtual Brazilian Anthropology. Brasília, v.7, n.2, 2010.|2010|http://www.vibrant.org.br/downloads/v7n2_feltran.pdf|Source||The management of violence on the periphery of São Paulo: a normative apparatus repertoire in the “PCC era.||
232|Paper|HITA, Maria Gabriela; GLEDHILL, John E. Antropologia na Análise de Situações Perifêricas. Cadernos Metrópole. São Paulo, PUC-SP, v. 12, p. 189-209, 2010.|2010|http://revistas.pucsp.br/index.php/metropole/article/viewFile/5930/4283|Source||Antropologia na Análise de Situações Perifêricas.||
233|Paper|MANSO, Bruno Paes; DIAS, Camila Nunes; FELTRAN, Gabriel de Santis; MARQUES, Adalton; BIONDI, Karina. Um debate sobre o PCC. R@U Revista de Antropologia Social dos Alunos do PPGAS-UFSCar. v. 1, n.2, 2010.|2010|http://issuu.com/raufscar/docs/rau2edicao|Source||Um debate sobre o PCC.||
234|Paper|CHEIBUB, J. A ; LIMONGI, Fernando. From Conflict to Coordination: Perspectives on the Study of Executive-Legislative Relations. Revista Ibero-Americana de Estudos Legislativos, v. 1, 2010, p. 21-37.|2010||||From Conflict to Coordination: Perspectives on the Study of Executive-Legislative Relations.||
235|Paper|COELHO, Vera S.; FERRAZ, Alexandre; FANTI, Fabíola; RIBEIRO M. Mobilização e participação: um jogo de soma zero? Revista Novos Estudos Cebrap, São Paulo,v. 86, pp. 121-139, mar.2010.|2010|http://novosestudos.uol.com.br/wp-content/uploads/2017/03/09_Schattan_p120a139.pdf.zip|Source||Mobilização e participação: um jogo de soma zero?||
236|Paper|GALDEANO, Ana Paula. 2010. Civil Society, Violence and Public Safety: New issues, Old dilemmas. ZALUAR, Alba (org). Anthropology and Violence. Brasília, Vibrant, v.2, n.2.|2010|http://www.vibrant.org.br/downloads/v7n2_galdeano.pdf|Source||Civil Society, Violence and Public Safety: New issues, Old dilemmas.||
237|Paper|GUARNIERI, Fernando. H. E.; RICCI, Paolo. Eleições 2010: a aparente fraqueza dos partidos políticos brasileiros. Em Debate, v. 2, p. 7-12, 2010.|2010|http://opiniaopublica.ufmg.br/emdebate/05-Partidos-Paolo%20Ricci.pdf|Source||Eleições 2010: a aparente fraqueza dos partidos políticos brasileiros.||
238|Paper|HOUTZAGER, Peter; GURZA LAVALLE, Adrian. Civil Society’s Claims to Political Representation in Brazil. Studies in Comparative International Development, New York, v.45, pp. 43-77, 2010.|2010|http://www.springerlink.com/content/v29168198g4012w3/|Source||Civil Society’s Claims to Political Representation in Brazil.||
239|Paper|LIMONGI, Fernando; CORTEZ, Rafael. As eleições de 2010 e o quadro partidário. Revista Novos Estudos Cebrap. São Paulo, n. 88, 2010.|2010|http://www.scielo.br/scielo.php?pid=S0101-33002010000300002&script=sci_arttext|Source||As eleições de 2010 e o quadro partidário.||
240|Paper|ROMÃO, Wagner de Melo. O Eclipse da Sociedade Política nos Estudos sobre o Orçamento Participativo. Revista Brasileira de Informação Bibliográfica em Ciências Sociais-BIB, São Paulo, n. 70, 2.º semestre de 2010, p.121-145.|2010|http:/www.anpocs.org/portal/index.php?option=com_docman&task=cat_view&gid=160&limit=20&limitstart=0&order=hits&dir=ASC&Itemid=412|Fonte||O Eclipse da Sociedade Política nos Estudos sobre o Orçamento Participativo.||
241|Paper|ABDAL, Alexandre . A dinâmica produtiva recente das regiões metropolitanas brasileiras: diversificação e especialização, competição e complementaridade. In: Mario Sérgio Salerno; João Alberto De Negri; Lenita Maria Turchi; José Mauro de Morais. (Org.). Inovação: Estudos de jovens pesquisadores brasileiros. 1 ed. São Paulo: Papagaio, 2010, v. 1, p. 224-268.|2010|http://www.cebrap.org.br/v1/upload/biblioteca_virtual/ABDAL_dinamica_produtiva_recente_regios_metropolitanas.pdf|Source||A dinâmica produtiva recente das regiões metropolitanas brasileiras: diversificação e especialização, competição e complementaridade.||
242|Paper|ABDAL, Alexandre. Indústria e serviços na Macrometrópole Paulista: para a caracterização produtiva de um amplo espaço econômico. Nova Economia. Belo Horizonte: v. 20, n.2, Agosto/2010, p. 253-286.|2010|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512010000200002&lng=en&nrm=iso|Source||Indústria e serviços na Macrometrópole Paulista: para a caracterização produtiva de um amplo espaço econômico.||
243|Paper|GUIMARÃES, Nadya Araujo; DEMAZIÈRE, Didier; HIRATA, Helena; SUGITA, Kurumi. Unemployment, a social construction. Institutional programs, experiences and meanings in a comparative perspective. Economic Sociology_the European Electronic Newsletter. Köhl: Max-Planck Institute for the Studies of Societies, v.11, n.3, p. 10-24, 2010.|2010|http://econsoc.mpifg.de/archive/econ_soc_11-3.pdf|Source||Unemployment, a social construction. Institutional programs, experiences and meanings in a comparative perspective.||
244|Paper|GUIMARÃES, Nadya Araujo; ALVES DE BRITO, Murillo Marschner; SILVA, Paulo Henrique da. Como se chega às oportunidades de trabalho? Os caminhos em Salvador, São Paulo e Porto Alegre. In: BRAGA, Thaiz; VIDAL, Francisco; NEVES, Laumar. (Org.). Trabalho em Questão (Série Estudos e Pesquisa). Salvador: Ed. SEI. 2010, p. 89-100.|2010|http://www.nepo.unicamp.br/textos/publicacoes/livros/sep86/sep_86.pdf|Source||Como se chega às oportunidades de trabalho? Os caminhos em Salvador, São Paulo e Porto Alegre.||
245|Paper|XAVIER SOBRINHO, Guilherme G. de F. ; STERNBERG, S. S. W. Mercados de trabalho nas aglomerações urbanas não metropolitanas do RS. Indicadores Econômicos FEE. Porto Alegre, FEE - Fundação de Economia e Estatística Siegfried Emanuel Heuser, v. 37, p. 191-211, 2010.|2010|http://revistas.fee.tche.br/index.php/indicadores/article/view/2396/2814|Source||Mercados de trabalho nas aglomerações urbanas não metropolitanas do RS.||
246|Book Chapter|ABDAL, Alexandre. A dinâmica produtiva recente das regiões metropolitanas brasileiras: Diversificação e especialização, competição e complementaridade. In: SALERNO, Mario Sergio; DE NEGRI, João Alberto; TURCHI, Lenita Maria; MORAIS, José Mauro de (Org.). Inovação: Estudos de jovens pesquisadores brasileiros. 1 ed. São Paulo: Papagaio, 2010*, v. 1, p. 224-268.|2010|||ronaldo_pentecostalismo.pdf|A dinâmica produtiva recente das regiões metropolitanas brasileiras: Diversificação e especialização, competição e complementaridade.||
247|Book Chapter|ALMEIDA, Ronaldo. Religião em transição. In: DUARTE, Luiz F. Dias (Org.). Horizontes das Ciências Sociais: Antropologia. São Paulo, Anpocs/Barcarolla/Discurso Editorial, 2010.|2010||||Religião em transição. In: DUARTE, Luiz F. Dias (Org.). Horizontes das Ciências Sociais: Antropologia.||
248|Book Chapter|BARRETO, Paula C. S. Ações Afirmativas na Educação. In: BARROS, Zelinda (Org.), Educação e Relações Étnico-Raciais. Salvador: CEAO-UFBa, 2010, v. 4, p. 43-56.|2010||||Ações Afirmativas na Educação.||
249|Book Chapter|COELHO, Vera Schattan ; FERRAZ, Alexandre; FANTI, Fabiola; RIBEIRO, Meire. Mobilização e Participação: um estudo sobre as dinâmicas de conselhos de saúde da cidade de São Paulo. In: AVRITZER, Leonardo. A dinâmica da participação local no Brasil. São Paulo: Cortez Editora, 2010, p. 366-393.|2010||||Mobilização e Participação: um estudo sobre as dinâmicas de conselhos de saúde da cidade de São Paulo.||
250|Book Chapter|COELHO, Vera Schattan; FERRAZ, Alexandre; FANTI, Fabíola; RIBEIRO, Meire. Mobilization and participation: A win-win game. In: COELHO, V. S.; VON LIERES, Betina. (Ed.) Mobilizing for Democracy: citizen action and the politics of public participation. London: Zed Books, 2010.|2010||||Mobilization and participation: A win-win game.||
251|Book Chapter|COELHO, Vera Schattan; FAVARETO, Arilson. Participation, inclusion and development under conditions of social mobilization. In: THOMPSON, Lisa; TAPSCOTT, Chris (Orgs.). Citizenship and social movements. London: Zed Books, 2010.|2010||||Participation, inclusion and development under conditions of social mobilization.||
252|Book Chapter|GUIMARÃES, Antônio Sérgio A. Sociologia e desigualdades: desafios e abordagens brasileiros. In: MARTINS, Heloisa H.T. de Souza; MARTINS, Carlos Benedito (Org.). Horizontes das Ciências Sociais no Brasil - Sociologia. 1 ed. São Paulo: Anpocs/ICH/Discurso Editorial/Barcarolla, 2010, v. 1, p. 107-128.|2010||||Sociologia e desigualdades: desafios e abordagens brasileiros.||
253|Book Chapter|GUIMARÃES, Nadya A.; HIRATA, Helena; SUGITA, Kurumi. Trabalho flexível, empregos precários? Reflexões à guisa de introdução. In: Trabalho flexível, empregos precários? Uma comparação Brasil, França, Japão. São Paulo: EDUSP, 2010.|2010||||Trabalho flexível, empregos precários? Reflexões à guisa de introdução||
254|Book Chapter|GUIMARÃES, Nadya A. Flexibilizando o flexível: mercado de intermediação e procura de trabalho em São Paulo. In: GUIMARÃES, Nadya A.; HIRATA, Helena; SUGITA, Kurumi (Orgs.) Trabalho flexível, empregos precários? Uma comparação Brasil, França, Japão. São Paulo: EDUSP, 2010.|2010||||Flexibilizando o flexível: mercado de intermediação e procura de trabalho em São Paulo.||
255|Book Chapter|GURZA LAVALLE, Adrian; ISUNZA VERA, Ernesto. Precisiones conceptuales para el debate contemporáneo sobre la innovación democrática. In: La innovación democrática en América Latina: tramas y nudos de la representación, la participación y el control social. México: CIESAS-Universidad Veracruzana, 2010.|2010||||Precisiones conceptuales para el debate contemporáneo sobre la innovación democrática.||
256|Book Chapter|GURZA LAVALLE, Adrian; CASTELLO, Graziela. Los agentes colectivos del control social. La doble faz de la accountability societal: Ciudad de México y São Paulo. In: GURZA LAVALLE, Adrian; ISUNZA VERA, Ernesto. La innovación democrática en América Latina: tramas y nudos de la representación, la participación y el control social. México: CIESAS-Universidad Veracruzana, 2010.|2010||||Los agentes colectivos del control social. La doble faz de la accountability societal: Ciudad de México y São Paulo.||
257|Book Chapter|HOUTZAGER, Peter; GURZA LAVALLE, Adrian. The paradox of civil society representation: constructing new forms of democratic legitimacy in Brazil. In: TÖRNQUIST, Olle; WEBSTER, Neil; STOKKE, Kristian (Orgs.). Rethinking popular representation. Inglaterra: Palgrave Macmillan, pp. 39-58, 2010.|2010||||The paradox of civil society representation: constructing new forms of democratic legitimacy in Brazil||
258|Book Chapter|KIRSCHBAUM, Charles; VASCONCELOS-OLIVEIRA, Maria Carolina. Canadá, diretrizes de fomento à inovação. In: ARBIX, Glauco et al. (Orgs.). Estratégias de inovação em sete países. Brasília: Agência Brasileira de Desenvolvimento Industrial(ABDI), 2010.|2010||||Canadá, diretrizes de fomento à inovação.||
259|Book Chapter|LIMONGI, Fernando. Estudos Legislativos. In: Renato Lessa; Carlos Benedito Martins. (Org.). Horizontes das Ciências Sociais. 1 ed. São Paulo: Anpocs, 2010, v. 1, p. 163-190.|2010||||Estudos Legislativos.||
260|Book Chapter|MARQUES, Eduardo; BICHIR, Renata; CASTELLO, Graziela; MOYA, Maria Encarnación. Redes sociais, pobreza e espaço em duas metrópoles brasileiras. In: BAENINGER, Rosana. (Org.). População e cidades: subsídios para o planejamento e para as políticas sociais. Campinas: Editora Unicamp/Unfpa/Nepo, 2010.|2010|http://www.unfpa.org.br/Arquivos/populacao_cidade.pdf|Source||Redes sociais, pobreza e espaço em duas metrópoles brasileiras.||
261|Book Chapter|MARQUES, Eduardo. São Paulo. In: Ray Hutchison (Org.). Encyclopedia of Urban Studies. Thousand Oaks (CA): Sage, 2010.|2010||||São Paulo.||
262|Book Chapter|TORRES-FREIRE, Carlos Eduardo. Por que analisar a estrutura produtiva brasileira sob a ótica da tecnologia e do conhecimento?. In: SALERNO, Mario Sergio; DE NEGRI, João Alberto; TURCHI, Lenita Maria; MORAIS, José Mauro de. (Org.). Inovação: Estudos de Jovens Pesquisadores Brasileiros. 1 ed. São Paulo: Editora Papagaio, 2010, v. 1, p. 1-528.|2010|http://www.ipea.gov.br/portal/images/stories/PDFs/livros/livro_jovembrasileiro01.pdf|Source||Por que analisar a estrutura produtiva brasileira sob a ótica da tecnologia e do conhecimento?.||
